"bracnh4$EVENT_DTTM","count","Year","Month","Day","Hour"
"2015 07 27 09",9,"2015"," 07"," 27"," 09"
"2015 07 27 12",5,"2015"," 07"," 27"," 12"
"2015 07 27 13",10,"2015"," 07"," 27"," 13"
"2015 07 27 14",9,"2015"," 07"," 27"," 14"
"2015 07 27 15",8,"2015"," 07"," 27"," 15"
"2015 07 27 16",9,"2015"," 07"," 27"," 16"
"2015 07 27 17",10,"2015"," 07"," 27"," 17"
"2015 07 27 18",7,"2015"," 07"," 27"," 18"
"2015 07 27 19",3,"2015"," 07"," 27"," 19"
"2015 07 28 08",2,"2015"," 07"," 28"," 08"
"2015 07 28 09",7,"2015"," 07"," 28"," 09"
"2015 07 28 10",3,"2015"," 07"," 28"," 10"
"2015 07 28 11",15,"2015"," 07"," 28"," 11"
"2015 07 28 12",10,"2015"," 07"," 28"," 12"
"2015 07 28 13",13,"2015"," 07"," 28"," 13"
"2015 07 28 14",13,"2015"," 07"," 28"," 14"
"2015 07 28 15",6,"2015"," 07"," 28"," 15"
"2015 07 28 16",17,"2015"," 07"," 28"," 16"
"2015 07 28 17",13,"2015"," 07"," 28"," 17"
"2015 07 28 18",15,"2015"," 07"," 28"," 18"
"2015 07 29 08",3,"2015"," 07"," 29"," 08"
"2015 07 29 09",18,"2015"," 07"," 29"," 09"
"2015 07 29 10",3,"2015"," 07"," 29"," 10"
"2015 07 29 11",16,"2015"," 07"," 29"," 11"
"2015 07 29 12",17,"2015"," 07"," 29"," 12"
"2015 07 29 13",28,"2015"," 07"," 29"," 13"
"2015 07 29 14",12,"2015"," 07"," 29"," 14"
"2015 07 29 15",23,"2015"," 07"," 29"," 15"
"2015 07 29 16",11,"2015"," 07"," 29"," 16"
"2015 07 29 17",12,"2015"," 07"," 29"," 17"
"2015 07 29 18",18,"2015"," 07"," 29"," 18"
"2015 07 29 19",9,"2015"," 07"," 29"," 19"
"2015 07 30 08",6,"2015"," 07"," 30"," 08"
"2015 07 30 09",9,"2015"," 07"," 30"," 09"
"2015 07 30 10",6,"2015"," 07"," 30"," 10"
"2015 07 30 11",5,"2015"," 07"," 30"," 11"
"2015 07 30 12",7,"2015"," 07"," 30"," 12"
"2015 07 30 13",25,"2015"," 07"," 30"," 13"
"2015 07 30 14",16,"2015"," 07"," 30"," 14"
"2015 07 30 15",20,"2015"," 07"," 30"," 15"
"2015 07 30 16",23,"2015"," 07"," 30"," 16"
"2015 07 30 17",16,"2015"," 07"," 30"," 17"
"2015 07 30 18",12,"2015"," 07"," 30"," 18"
"2015 07 30 19",17,"2015"," 07"," 30"," 19"
"2015 07 31 08",7,"2015"," 07"," 31"," 08"
"2015 07 31 09",19,"2015"," 07"," 31"," 09"
"2015 07 31 10",18,"2015"," 07"," 31"," 10"
"2015 07 31 11",8,"2015"," 07"," 31"," 11"
"2015 07 31 12",17,"2015"," 07"," 31"," 12"
"2015 07 31 13",12,"2015"," 07"," 31"," 13"
"2015 07 31 14",32,"2015"," 07"," 31"," 14"
"2015 07 31 15",10,"2015"," 07"," 31"," 15"
"2015 07 31 16",12,"2015"," 07"," 31"," 16"
"2015 07 31 17",20,"2015"," 07"," 31"," 17"
"2015 07 31 18",3,"2015"," 07"," 31"," 18"
"2015 08 01 09",3,"2015"," 08"," 01"," 09"
"2015 08 01 10",14,"2015"," 08"," 01"," 10"
"2015 08 01 12",6,"2015"," 08"," 01"," 12"
"2015 08 01 13",1,"2015"," 08"," 01"," 13"
"2015 08 01 14",2,"2015"," 08"," 01"," 14"
"2015 08 03 08",7,"2015"," 08"," 03"," 08"
"2015 08 03 09",8,"2015"," 08"," 03"," 09"
"2015 08 03 10",26,"2015"," 08"," 03"," 10"
"2015 08 03 11",19,"2015"," 08"," 03"," 11"
"2015 08 03 12",30,"2015"," 08"," 03"," 12"
"2015 08 03 13",11,"2015"," 08"," 03"," 13"
"2015 08 03 14",21,"2015"," 08"," 03"," 14"
"2015 08 03 15",10,"2015"," 08"," 03"," 15"
"2015 08 03 16",19,"2015"," 08"," 03"," 16"
"2015 08 03 17",12,"2015"," 08"," 03"," 17"
"2015 08 03 18",5,"2015"," 08"," 03"," 18"
"2015 08 03 19",4,"2015"," 08"," 03"," 19"
"2015 08 04 08",8,"2015"," 08"," 04"," 08"
"2015 08 04 09",5,"2015"," 08"," 04"," 09"
"2015 08 04 10",7,"2015"," 08"," 04"," 10"
"2015 08 04 11",11,"2015"," 08"," 04"," 11"
"2015 08 04 12",14,"2015"," 08"," 04"," 12"
"2015 08 04 13",44,"2015"," 08"," 04"," 13"
"2015 08 04 14",9,"2015"," 08"," 04"," 14"
"2015 08 04 15",23,"2015"," 08"," 04"," 15"
"2015 08 04 16",18,"2015"," 08"," 04"," 16"
"2015 08 04 17",21,"2015"," 08"," 04"," 17"
"2015 08 04 18",22,"2015"," 08"," 04"," 18"
"2015 08 04 19",14,"2015"," 08"," 04"," 19"
"2015 08 05 08",1,"2015"," 08"," 05"," 08"
"2015 08 05 09",16,"2015"," 08"," 05"," 09"
"2015 08 05 10",11,"2015"," 08"," 05"," 10"
"2015 08 05 11",19,"2015"," 08"," 05"," 11"
"2015 08 05 12",38,"2015"," 08"," 05"," 12"
"2015 08 05 13",23,"2015"," 08"," 05"," 13"
"2015 08 05 14",12,"2015"," 08"," 05"," 14"
"2015 08 05 15",11,"2015"," 08"," 05"," 15"
"2015 08 05 16",16,"2015"," 08"," 05"," 16"
"2015 08 05 17",9,"2015"," 08"," 05"," 17"
"2015 08 05 18",13,"2015"," 08"," 05"," 18"
"2015 08 05 19",8,"2015"," 08"," 05"," 19"
"2015 08 06 10",6,"2015"," 08"," 06"," 10"
"2015 08 06 11",7,"2015"," 08"," 06"," 11"
"2015 08 06 12",25,"2015"," 08"," 06"," 12"
"2015 08 06 13",25,"2015"," 08"," 06"," 13"
"2015 08 06 14",19,"2015"," 08"," 06"," 14"
"2015 08 06 15",17,"2015"," 08"," 06"," 15"
"2015 08 06 16",6,"2015"," 08"," 06"," 16"
"2015 08 06 17",13,"2015"," 08"," 06"," 17"
"2015 08 06 18",7,"2015"," 08"," 06"," 18"
"2015 08 06 19",3,"2015"," 08"," 06"," 19"
"2015 08 07 08",3,"2015"," 08"," 07"," 08"
"2015 08 07 09",5,"2015"," 08"," 07"," 09"
"2015 08 07 10",38,"2015"," 08"," 07"," 10"
"2015 08 07 11",15,"2015"," 08"," 07"," 11"
"2015 08 07 12",13,"2015"," 08"," 07"," 12"
"2015 08 07 13",12,"2015"," 08"," 07"," 13"
"2015 08 07 14",11,"2015"," 08"," 07"," 14"
"2015 08 07 15",9,"2015"," 08"," 07"," 15"
"2015 08 07 16",8,"2015"," 08"," 07"," 16"
"2015 08 07 17",13,"2015"," 08"," 07"," 17"
"2015 08 07 18",14,"2015"," 08"," 07"," 18"
"2015 08 07 19",6,"2015"," 08"," 07"," 19"
"2015 08 08 09",9,"2015"," 08"," 08"," 09"
"2015 08 08 10",5,"2015"," 08"," 08"," 10"
"2015 08 08 11",4,"2015"," 08"," 08"," 11"
"2015 08 08 12",17,"2015"," 08"," 08"," 12"
"2015 08 08 13",11,"2015"," 08"," 08"," 13"
"2015 08 10 08",11,"2015"," 08"," 10"," 08"
"2015 08 10 09",7,"2015"," 08"," 10"," 09"
"2015 08 10 10",13,"2015"," 08"," 10"," 10"
"2015 08 10 11",20,"2015"," 08"," 10"," 11"
"2015 08 10 12",9,"2015"," 08"," 10"," 12"
"2015 08 10 13",3,"2015"," 08"," 10"," 13"
"2015 08 10 14",9,"2015"," 08"," 10"," 14"
"2015 08 10 15",26,"2015"," 08"," 10"," 15"
"2015 08 10 16",17,"2015"," 08"," 10"," 16"
"2015 08 10 17",4,"2015"," 08"," 10"," 17"
"2015 08 10 18",7,"2015"," 08"," 10"," 18"
"2015 08 10 19",5,"2015"," 08"," 10"," 19"
"2015 08 11 08",1,"2015"," 08"," 11"," 08"
"2015 08 11 09",18,"2015"," 08"," 11"," 09"
"2015 08 11 10",15,"2015"," 08"," 11"," 10"
"2015 08 11 11",20,"2015"," 08"," 11"," 11"
"2015 08 11 12",24,"2015"," 08"," 11"," 12"
"2015 08 11 13",17,"2015"," 08"," 11"," 13"
"2015 08 11 14",22,"2015"," 08"," 11"," 14"
"2015 08 11 15",17,"2015"," 08"," 11"," 15"
"2015 08 11 16",13,"2015"," 08"," 11"," 16"
"2015 08 11 17",25,"2015"," 08"," 11"," 17"
"2015 08 11 18",14,"2015"," 08"," 11"," 18"
"2015 08 11 19",13,"2015"," 08"," 11"," 19"
"2015 08 12 09",11,"2015"," 08"," 12"," 09"
"2015 08 12 10",13,"2015"," 08"," 12"," 10"
"2015 08 12 11",16,"2015"," 08"," 12"," 11"
"2015 08 12 12",12,"2015"," 08"," 12"," 12"
"2015 08 12 13",9,"2015"," 08"," 12"," 13"
"2015 08 12 14",3,"2015"," 08"," 12"," 14"
"2015 08 12 15",18,"2015"," 08"," 12"," 15"
"2015 08 12 16",16,"2015"," 08"," 12"," 16"
"2015 08 12 17",13,"2015"," 08"," 12"," 17"
"2015 08 12 18",18,"2015"," 08"," 12"," 18"
"2015 08 12 19",13,"2015"," 08"," 12"," 19"
"2015 08 13 09",21,"2015"," 08"," 13"," 09"
"2015 08 13 10",10,"2015"," 08"," 13"," 10"
"2015 08 13 11",23,"2015"," 08"," 13"," 11"
"2015 08 13 12",21,"2015"," 08"," 13"," 12"
"2015 08 13 13",8,"2015"," 08"," 13"," 13"
"2015 08 13 14",5,"2015"," 08"," 13"," 14"
"2015 08 13 15",12,"2015"," 08"," 13"," 15"
"2015 08 13 16",15,"2015"," 08"," 13"," 16"
"2015 08 13 17",27,"2015"," 08"," 13"," 17"
"2015 08 13 18",7,"2015"," 08"," 13"," 18"
"2015 08 14 09",2,"2015"," 08"," 14"," 09"
"2015 08 14 10",17,"2015"," 08"," 14"," 10"
"2015 08 14 11",19,"2015"," 08"," 14"," 11"
"2015 08 14 12",6,"2015"," 08"," 14"," 12"
"2015 08 14 13",20,"2015"," 08"," 14"," 13"
"2015 08 14 14",14,"2015"," 08"," 14"," 14"
"2015 08 14 15",22,"2015"," 08"," 14"," 15"
"2015 08 14 16",11,"2015"," 08"," 14"," 16"
"2015 08 14 17",15,"2015"," 08"," 14"," 17"
"2015 08 14 18",6,"2015"," 08"," 14"," 18"
"2015 08 15 09",5,"2015"," 08"," 15"," 09"
"2015 08 15 10",14,"2015"," 08"," 15"," 10"
"2015 08 15 11",8,"2015"," 08"," 15"," 11"
"2015 08 15 12",6,"2015"," 08"," 15"," 12"
"2015 08 15 13",15,"2015"," 08"," 15"," 13"
"2015 08 17 10",5,"2015"," 08"," 17"," 10"
"2015 08 17 11",23,"2015"," 08"," 17"," 11"
"2015 08 17 12",23,"2015"," 08"," 17"," 12"
"2015 08 17 13",15,"2015"," 08"," 17"," 13"
"2015 08 17 14",15,"2015"," 08"," 17"," 14"
"2015 08 17 15",28,"2015"," 08"," 17"," 15"
"2015 08 17 16",26,"2015"," 08"," 17"," 16"
"2015 08 17 17",22,"2015"," 08"," 17"," 17"
"2015 08 17 18",17,"2015"," 08"," 17"," 18"
"2015 08 17 19",18,"2015"," 08"," 17"," 19"
"2015 08 18 09",5,"2015"," 08"," 18"," 09"
"2015 08 18 10",15,"2015"," 08"," 18"," 10"
"2015 08 18 11",13,"2015"," 08"," 18"," 11"
"2015 08 18 12",12,"2015"," 08"," 18"," 12"
"2015 08 18 13",21,"2015"," 08"," 18"," 13"
"2015 08 18 14",15,"2015"," 08"," 18"," 14"
"2015 08 18 15",12,"2015"," 08"," 18"," 15"
"2015 08 18 16",22,"2015"," 08"," 18"," 16"
"2015 08 18 17",14,"2015"," 08"," 18"," 17"
"2015 08 18 18",27,"2015"," 08"," 18"," 18"
"2015 08 18 19",1,"2015"," 08"," 18"," 19"
"2015 08 19 09",11,"2015"," 08"," 19"," 09"
"2015 08 19 10",11,"2015"," 08"," 19"," 10"
"2015 08 19 11",9,"2015"," 08"," 19"," 11"
"2015 08 19 12",15,"2015"," 08"," 19"," 12"
"2015 08 19 13",13,"2015"," 08"," 19"," 13"
"2015 08 19 14",19,"2015"," 08"," 19"," 14"
"2015 08 19 15",2,"2015"," 08"," 19"," 15"
"2015 08 19 16",16,"2015"," 08"," 19"," 16"
"2015 08 19 17",6,"2015"," 08"," 19"," 17"
"2015 08 19 18",11,"2015"," 08"," 19"," 18"
"2015 08 19 19",6,"2015"," 08"," 19"," 19"
"2015 08 20 09",6,"2015"," 08"," 20"," 09"
"2015 08 20 10",15,"2015"," 08"," 20"," 10"
"2015 08 20 11",12,"2015"," 08"," 20"," 11"
"2015 08 20 13",29,"2015"," 08"," 20"," 13"
"2015 08 20 14",26,"2015"," 08"," 20"," 14"
"2015 08 20 15",21,"2015"," 08"," 20"," 15"
"2015 08 20 16",9,"2015"," 08"," 20"," 16"
"2015 08 20 17",14,"2015"," 08"," 20"," 17"
"2015 08 20 18",21,"2015"," 08"," 20"," 18"
"2015 08 20 19",16,"2015"," 08"," 20"," 19"
"2015 08 21 08",1,"2015"," 08"," 21"," 08"
"2015 08 21 09",10,"2015"," 08"," 21"," 09"
"2015 08 21 10",15,"2015"," 08"," 21"," 10"
"2015 08 21 11",26,"2015"," 08"," 21"," 11"
"2015 08 21 12",21,"2015"," 08"," 21"," 12"
"2015 08 21 13",10,"2015"," 08"," 21"," 13"
"2015 08 21 14",4,"2015"," 08"," 21"," 14"
"2015 08 21 15",12,"2015"," 08"," 21"," 15"
"2015 08 21 16",9,"2015"," 08"," 21"," 16"
"2015 08 21 17",7,"2015"," 08"," 21"," 17"
"2015 08 21 18",17,"2015"," 08"," 21"," 18"
"2015 08 21 19",4,"2015"," 08"," 21"," 19"
"2015 08 22 09",5,"2015"," 08"," 22"," 09"
"2015 08 22 10",1,"2015"," 08"," 22"," 10"
"2015 08 22 11",9,"2015"," 08"," 22"," 11"
"2015 08 22 12",3,"2015"," 08"," 22"," 12"
"2015 08 22 13",9,"2015"," 08"," 22"," 13"
"2015 08 24 08",2,"2015"," 08"," 24"," 08"
"2015 08 24 09",9,"2015"," 08"," 24"," 09"
"2015 08 24 10",11,"2015"," 08"," 24"," 10"
"2015 08 24 11",21,"2015"," 08"," 24"," 11"
"2015 08 24 12",14,"2015"," 08"," 24"," 12"
"2015 08 25 10",6,"2015"," 08"," 25"," 10"
"2015 08 25 11",22,"2015"," 08"," 25"," 11"
"2015 08 25 12",11,"2015"," 08"," 25"," 12"
"2015 08 25 13",22,"2015"," 08"," 25"," 13"
"2015 08 25 14",24,"2015"," 08"," 25"," 14"
"2015 08 25 15",15,"2015"," 08"," 25"," 15"
"2015 08 25 16",10,"2015"," 08"," 25"," 16"
"2015 08 25 17",8,"2015"," 08"," 25"," 17"
"2015 08 25 18",18,"2015"," 08"," 25"," 18"
"2015 08 25 19",15,"2015"," 08"," 25"," 19"
"2015 08 26 09",6,"2015"," 08"," 26"," 09"
"2015 08 26 10",11,"2015"," 08"," 26"," 10"
"2015 08 26 11",7,"2015"," 08"," 26"," 11"
"2015 08 26 12",15,"2015"," 08"," 26"," 12"
"2015 08 26 13",23,"2015"," 08"," 26"," 13"
"2015 08 26 14",14,"2015"," 08"," 26"," 14"
"2015 08 26 15",7,"2015"," 08"," 26"," 15"
"2015 08 26 16",28,"2015"," 08"," 26"," 16"
"2015 08 26 17",4,"2015"," 08"," 26"," 17"
"2015 08 26 18",13,"2015"," 08"," 26"," 18"
"2015 08 26 19",17,"2015"," 08"," 26"," 19"
"2015 08 27 08",3,"2015"," 08"," 27"," 08"
"2015 08 27 09",13,"2015"," 08"," 27"," 09"
"2015 08 27 10",11,"2015"," 08"," 27"," 10"
"2015 08 27 11",10,"2015"," 08"," 27"," 11"
"2015 08 27 12",9,"2015"," 08"," 27"," 12"
"2015 08 27 13",20,"2015"," 08"," 27"," 13"
"2015 08 27 14",17,"2015"," 08"," 27"," 14"
"2015 08 27 15",10,"2015"," 08"," 27"," 15"
"2015 08 27 16",7,"2015"," 08"," 27"," 16"
"2015 08 27 17",15,"2015"," 08"," 27"," 17"
"2015 08 27 18",5,"2015"," 08"," 27"," 18"
"2015 08 27 19",1,"2015"," 08"," 27"," 19"
"2015 08 28 09",8,"2015"," 08"," 28"," 09"
"2015 08 28 10",7,"2015"," 08"," 28"," 10"
"2015 08 28 11",18,"2015"," 08"," 28"," 11"
"2015 08 28 12",11,"2015"," 08"," 28"," 12"
"2015 08 28 13",21,"2015"," 08"," 28"," 13"
"2015 08 28 14",20,"2015"," 08"," 28"," 14"
"2015 08 28 15",27,"2015"," 08"," 28"," 15"
"2015 08 28 16",27,"2015"," 08"," 28"," 16"
"2015 08 28 17",14,"2015"," 08"," 28"," 17"
"2015 08 28 18",15,"2015"," 08"," 28"," 18"
"2015 08 28 19",3,"2015"," 08"," 28"," 19"
"2015 08 29 09",3,"2015"," 08"," 29"," 09"
"2015 08 29 10",19,"2015"," 08"," 29"," 10"
"2015 08 29 11",20,"2015"," 08"," 29"," 11"
"2015 08 29 12",9,"2015"," 08"," 29"," 12"
"2015 08 29 13",12,"2015"," 08"," 29"," 13"
"2015 08 31 08",3,"2015"," 08"," 31"," 08"
"2015 08 31 09",12,"2015"," 08"," 31"," 09"
"2015 08 31 10",10,"2015"," 08"," 31"," 10"
"2015 08 31 11",32,"2015"," 08"," 31"," 11"
"2015 08 31 12",19,"2015"," 08"," 31"," 12"
"2015 08 31 13",20,"2015"," 08"," 31"," 13"
"2015 08 31 14",18,"2015"," 08"," 31"," 14"
"2015 08 31 15",27,"2015"," 08"," 31"," 15"
"2015 08 31 16",19,"2015"," 08"," 31"," 16"
"2015 08 31 17",22,"2015"," 08"," 31"," 17"
"2015 08 31 18",28,"2015"," 08"," 31"," 18"
"2015 08 31 19",5,"2015"," 08"," 31"," 19"
"2015 09 01 08",2,"2015"," 09"," 01"," 08"
"2015 09 01 09",13,"2015"," 09"," 01"," 09"
"2015 09 01 10",13,"2015"," 09"," 01"," 10"
"2015 09 01 11",6,"2015"," 09"," 01"," 11"
"2015 09 01 12",12,"2015"," 09"," 01"," 12"
"2015 09 01 13",26,"2015"," 09"," 01"," 13"
"2015 09 01 14",25,"2015"," 09"," 01"," 14"
"2015 09 01 15",6,"2015"," 09"," 01"," 15"
"2015 09 01 16",7,"2015"," 09"," 01"," 16"
"2015 09 01 17",14,"2015"," 09"," 01"," 17"
"2015 09 01 18",20,"2015"," 09"," 01"," 18"
"2015 09 01 19",12,"2015"," 09"," 01"," 19"
"2015 09 01 23",2,"2015"," 09"," 01"," 23"
"2015 09 02 08",1,"2015"," 09"," 02"," 08"
"2015 09 02 09",11,"2015"," 09"," 02"," 09"
"2015 09 02 10",10,"2015"," 09"," 02"," 10"
"2015 09 02 11",12,"2015"," 09"," 02"," 11"
"2015 09 02 12",16,"2015"," 09"," 02"," 12"
"2015 09 02 13",20,"2015"," 09"," 02"," 13"
"2015 09 02 14",26,"2015"," 09"," 02"," 14"
"2015 09 02 15",18,"2015"," 09"," 02"," 15"
"2015 09 02 16",20,"2015"," 09"," 02"," 16"
"2015 09 02 17",14,"2015"," 09"," 02"," 17"
"2015 09 02 18",12,"2015"," 09"," 02"," 18"
"2015 09 02 19",12,"2015"," 09"," 02"," 19"
"2015 09 03 08",2,"2015"," 09"," 03"," 08"
"2015 09 03 09",13,"2015"," 09"," 03"," 09"
"2015 09 03 10",5,"2015"," 09"," 03"," 10"
"2015 09 03 11",13,"2015"," 09"," 03"," 11"
"2015 09 03 12",20,"2015"," 09"," 03"," 12"
"2015 09 03 13",6,"2015"," 09"," 03"," 13"
"2015 09 03 14",8,"2015"," 09"," 03"," 14"
"2015 09 03 15",9,"2015"," 09"," 03"," 15"
"2015 09 03 16",9,"2015"," 09"," 03"," 16"
"2015 09 03 17",32,"2015"," 09"," 03"," 17"
"2015 09 03 18",10,"2015"," 09"," 03"," 18"
"2015 09 04 08",3,"2015"," 09"," 04"," 08"
"2015 09 04 09",17,"2015"," 09"," 04"," 09"
"2015 09 04 10",13,"2015"," 09"," 04"," 10"
"2015 09 04 11",8,"2015"," 09"," 04"," 11"
"2015 09 04 12",20,"2015"," 09"," 04"," 12"
"2015 09 04 13",8,"2015"," 09"," 04"," 13"
"2015 09 04 14",27,"2015"," 09"," 04"," 14"
"2015 09 04 15",17,"2015"," 09"," 04"," 15"
"2015 09 04 16",11,"2015"," 09"," 04"," 16"
"2015 09 04 17",16,"2015"," 09"," 04"," 17"
"2015 09 04 18",10,"2015"," 09"," 04"," 18"
"2015 09 04 19",5,"2015"," 09"," 04"," 19"
"2015 09 05 09",2,"2015"," 09"," 05"," 09"
"2015 09 05 10",5,"2015"," 09"," 05"," 10"
"2015 09 05 11",7,"2015"," 09"," 05"," 11"
"2015 09 05 12",8,"2015"," 09"," 05"," 12"
"2015 09 05 13",13,"2015"," 09"," 05"," 13"
"2015 09 07 08",1,"2015"," 09"," 07"," 08"
"2015 09 07 09",16,"2015"," 09"," 07"," 09"
"2015 09 07 10",18,"2015"," 09"," 07"," 10"
"2015 09 07 11",18,"2015"," 09"," 07"," 11"
"2015 09 07 12",11,"2015"," 09"," 07"," 12"
"2015 09 07 13",10,"2015"," 09"," 07"," 13"
"2015 09 07 14",25,"2015"," 09"," 07"," 14"
"2015 09 07 15",4,"2015"," 09"," 07"," 15"
"2015 09 07 16",28,"2015"," 09"," 07"," 16"
"2015 09 07 17",12,"2015"," 09"," 07"," 17"
"2015 09 07 18",26,"2015"," 09"," 07"," 18"
"2015 09 07 19",18,"2015"," 09"," 07"," 19"
"2015 09 08 12",3,"2015"," 09"," 08"," 12"
"2015 09 08 13",23,"2015"," 09"," 08"," 13"
"2015 09 08 14",11,"2015"," 09"," 08"," 14"
"2015 09 08 15",5,"2015"," 09"," 08"," 15"
"2015 09 08 16",22,"2015"," 09"," 08"," 16"
"2015 09 08 17",17,"2015"," 09"," 08"," 17"
"2015 09 08 18",28,"2015"," 09"," 08"," 18"
"2015 09 08 19",3,"2015"," 09"," 08"," 19"
"2015 09 09 08",2,"2015"," 09"," 09"," 08"
"2015 09 09 09",12,"2015"," 09"," 09"," 09"
"2015 09 09 11",15,"2015"," 09"," 09"," 11"
"2015 09 09 12",17,"2015"," 09"," 09"," 12"
"2015 09 09 13",20,"2015"," 09"," 09"," 13"
"2015 09 09 14",39,"2015"," 09"," 09"," 14"
"2015 09 09 15",7,"2015"," 09"," 09"," 15"
"2015 09 09 16",9,"2015"," 09"," 09"," 16"
"2015 09 09 17",9,"2015"," 09"," 09"," 17"
"2015 09 09 18",8,"2015"," 09"," 09"," 18"
"2015 09 09 19",3,"2015"," 09"," 09"," 19"
"2015 09 10 09",6,"2015"," 09"," 10"," 09"
"2015 09 10 10",6,"2015"," 09"," 10"," 10"
"2015 09 10 11",11,"2015"," 09"," 10"," 11"
"2015 09 10 12",13,"2015"," 09"," 10"," 12"
"2015 09 10 13",21,"2015"," 09"," 10"," 13"
"2015 09 10 14",11,"2015"," 09"," 10"," 14"
"2015 09 10 15",18,"2015"," 09"," 10"," 15"
"2015 09 10 16",18,"2015"," 09"," 10"," 16"
"2015 09 10 17",25,"2015"," 09"," 10"," 17"
"2015 09 10 18",11,"2015"," 09"," 10"," 18"
"2015 09 10 19",4,"2015"," 09"," 10"," 19"
"2015 09 11 08",2,"2015"," 09"," 11"," 08"
"2015 09 11 09",4,"2015"," 09"," 11"," 09"
"2015 09 11 10",15,"2015"," 09"," 11"," 10"
"2015 09 11 11",8,"2015"," 09"," 11"," 11"
"2015 09 11 12",26,"2015"," 09"," 11"," 12"
"2015 09 11 13",24,"2015"," 09"," 11"," 13"
"2015 09 11 14",18,"2015"," 09"," 11"," 14"
"2015 09 11 15",13,"2015"," 09"," 11"," 15"
"2015 09 11 16",9,"2015"," 09"," 11"," 16"
"2015 09 11 17",18,"2015"," 09"," 11"," 17"
"2015 09 11 18",8,"2015"," 09"," 11"," 18"
"2015 09 11 19",9,"2015"," 09"," 11"," 19"
"2015 09 12 09",6,"2015"," 09"," 12"," 09"
"2015 09 12 10",14,"2015"," 09"," 12"," 10"
"2015 09 12 11",10,"2015"," 09"," 12"," 11"
"2015 09 12 12",10,"2015"," 09"," 12"," 12"
"2015 09 12 13",1,"2015"," 09"," 12"," 13"
"2015 09 14 08",3,"2015"," 09"," 14"," 08"
"2015 09 14 09",11,"2015"," 09"," 14"," 09"
"2015 09 14 10",12,"2015"," 09"," 14"," 10"
"2015 09 14 11",13,"2015"," 09"," 14"," 11"
"2015 09 14 12",29,"2015"," 09"," 14"," 12"
"2015 09 14 13",14,"2015"," 09"," 14"," 13"
"2015 09 14 14",11,"2015"," 09"," 14"," 14"
"2015 09 14 15",18,"2015"," 09"," 14"," 15"
"2015 09 14 16",21,"2015"," 09"," 14"," 16"
"2015 09 14 17",9,"2015"," 09"," 14"," 17"
"2015 09 14 18",21,"2015"," 09"," 14"," 18"
"2015 09 14 19",14,"2015"," 09"," 14"," 19"
"2015 09 14 23",2,"2015"," 09"," 14"," 23"
"2015 09 15 09",11,"2015"," 09"," 15"," 09"
"2015 09 15 10",9,"2015"," 09"," 15"," 10"
"2015 09 15 11",18,"2015"," 09"," 15"," 11"
"2015 09 15 12",12,"2015"," 09"," 15"," 12"
"2015 09 15 13",21,"2015"," 09"," 15"," 13"
"2015 09 15 14",18,"2015"," 09"," 15"," 14"
"2015 09 15 15",23,"2015"," 09"," 15"," 15"
"2015 09 15 16",12,"2015"," 09"," 15"," 16"
"2015 09 15 17",16,"2015"," 09"," 15"," 17"
"2015 09 15 18",3,"2015"," 09"," 15"," 18"
"2015 09 15 19",13,"2015"," 09"," 15"," 19"
"2015 09 16 09",8,"2015"," 09"," 16"," 09"
"2015 09 16 10",5,"2015"," 09"," 16"," 10"
"2015 09 16 11",25,"2015"," 09"," 16"," 11"
"2015 09 16 12",18,"2015"," 09"," 16"," 12"
"2015 09 16 13",18,"2015"," 09"," 16"," 13"
"2015 09 16 14",19,"2015"," 09"," 16"," 14"
"2015 09 16 15",14,"2015"," 09"," 16"," 15"
